player,player_season_group,market_value_eur,age,season_start_year,matches_played,minutes_played,minutes_per_match,average_rating,pass_accuracy_percent,long_ball_accuracy_percent,cross_accuracy_percent,goal_contributions_per90,shot_accuracy,goals_per_shot,goals_per90,assists_per90,total_shots_per90,shots_on_target_per90,big_chances_missed_per90,key_passes_per90,big_chances_created_per90,successful_dribbles_per90,accurate_passes_per90,accurate_long_balls_per90,accurate_crosses_per90,clearances_per90,yellow_cards_per90,red_cards_per90,errors_leading_to_goal_per90,dribbled_past_per90,tackles_per90,interceptions_per90,blocked_shots_per90,aerial_duels_won_per90,nationality,position,league,competition_category
Diallo Amad,Diallo Amad__24/25,45000000,22,2024,11,600,54.54545454545455,7.19,87.5,50.0,20.0,0.45,0.3888888888888889,0.1111111111111111,0.3,0.15,2.7,1.05,0.15,1.8,0.45,2.1,35.85,0.6,0.6,0.0,0.15,0.0,0.0,1.2,1.95,0.3,1.35,0.6,CIV,Midfielder,UEFA Europa League,International competitions
Diallo Amad,Diallo Amad__20/21,18000000,18,2020,4,97,24.25,6.83,80.6,,,0.9278350515463918,1.0,1.0,0.9278350515463918,0.0,0.9278350515463918,0.9278350515463918,0.0,0.0,0.0,4.639175257731959,23.195876288659793,0.0,,0.0,0.0,0.0,0.0,0.0,4.639175257731959,2.783505154639175,0.0,0.9278350515463918,CIV,Midfielder,UEFA Europa League,International competitions
Diallo Amad,Diallo Amad__21/22,18000000,19,2021,1,68,68.0,6.6,77.3,100.0,,0.0,0.5,0.0,0.0,0.0,2.6470588235294117,1.3235294117647058,0.0,0.0,0.0,1.3235294117647058,22.5,2.6470588235294117,,0.0,0.0,0.0,0.0,1.3235294117647058,1.3235294117647058,1.3235294117647058,1.3235294117647058,,CIV,Midfielder,UEFA Champions League,International competitions
Diallo Amad,Diallo Amad__20/21,15000000,18,2020,1,22,22.0,6.8,80.0,,,0.0,0.6666666666666666,0.0,0.0,0.0,12.272727272727273,8.181818181818182,4.090909090909091,4.090909090909091,0.0,0.0,32.72727272727273,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,CIV,Midfielder,UEFA Champions League,International competitions
Emmanuel Agbadou,Emmanuel Agbadou__22/23,6000000,25,2022,29,2389,82.37931034482759,6.96,86.0,56.3,50.0,0.11301799916282963,0.18181818181818182,0.0,0.0,0.11301799916282963,0.8287986605274174,0.1506906655504395,0.037672666387609875,0.48974466303892844,0.18836333193804938,0.301381331100879,48.07032231059021,4.068647969861867,0.037672666387609875,0.26370866471326915,0.18836333193804938,0.11301799916282963,0.0,0.8664713269150273,2.674759313520301,1.205525324403516,0.07534533277521975,2.260359983256593,CIV,Defender,Ligue 1,Domestic leagues
Emmanuel Agbadou,Emmanuel Agbadou__21/22,2500000,24,2021,33,2885,87.42424242424242,7.09,84.2,56.4,,0.1559792027729636,0.25806451612903225,0.16129032258064516,0.1559792027729636,0.0,0.9670710571923743,0.24956672443674177,0.03119584055459272,0.37435008665511266,0.0,0.49913344887348354,43.33102253032929,4.554592720970537,0.0,0.09358752166377816,0.2807625649913345,0.0,0.0,0.5927209705372617,2.246100519930676,1.341421143847487,0.24956672443674177,1.3726169844020797,CIV,Defender,Pro League,Domestic leagues
Emmanuel Agbadou,Emmanuel Agbadou__20/21,1200000,23,2020,23,1986,86.34782608695652,6.79,82.7,50.7,16.7,0.045317220543806644,0.18181818181818182,0.09090909090909091,0.045317220543806644,0.0,0.4984894259818731,0.09063444108761329,0.0,0.5438066465256798,0.09063444108761329,0.6797583081570997,43.00604229607251,3.1722054380664653,0.09063444108761329,0.18126888217522658,0.13595166163141995,0.09063444108761329,0.0,1.042296072507553,1.903323262839879,2.719033232628399,0.18126888217522658,1.7220543806646527,CIV,Defender,Pro League,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__22/23,35000000,25,2022,29,2303,79.41379310344827,7.24,84.3,61.0,33.3,0.23447676943117673,0.34210526315789475,0.13157894736842105,0.19539730785931395,0.03907946157186279,1.485019539730786,0.5080330004342163,0.0,0.9769865392965696,0.15631784628745116,1.3287016934433349,50.256187581415546,2.9309596178897093,0.19539730785931395,0.23447676943117673,0.19539730785931395,0.0,0.03907946157186279,0.6643508467216674,2.6574033868866698,0.8597481545809813,0.3907946157186279,1.5631784628745116,CIV,Midfielder,Eredivisie,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__21/22,32000000,24,2021,29,2415,83.27586206896552,7.38,86.1,63.3,54.5,0.18633540372670807,0.3333333333333333,0.07142857142857142,0.11180124223602485,0.07453416149068323,1.565217391304348,0.5217391304347826,0.2236024844720497,0.8198757763975155,0.14906832298136646,1.7515527950310559,65.1055900621118,2.5714285714285716,0.2236024844720497,0.2236024844720497,0.14906832298136646,0.0,0.037267080745341616,1.0807453416149069,3.540372670807453,2.7577639751552794,0.40993788819875776,1.453416149068323,CIV,Midfielder,Eredivisie,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__20/21,10000000,23,2020,29,2285,78.79310344827586,7.31,85.8,61.1,28.6,0.0787746170678337,0.16666666666666666,0.041666666666666664,0.03938730853391685,0.03938730853391685,0.9452954048140044,0.1575492341356674,0.03938730853391685,0.8271334792122538,0.03938730853391685,1.4179431072210065,63.925601750547045,3.466083150984683,0.0787746170678337,0.1575492341356674,0.27571115973741794,0.0,0.0,0.9059080962800875,3.9781181619256016,2.402625820568928,0.3150984682713348,2.560175054704595,CIV,Midfielder,Eredivisie,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__20/21,9500000,23,2020,2,180,90.0,7.05,77.9,45.8,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5,60.0,5.5,0.5,0.0,0.5,0.0,0.0,2.0,4.0,2.5,0.5,1.0,CIV,Midfielder,Ligue 2,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__19/20,9500000,22,2019,25,2177,87.08,6.86,78.7,51.1,13.6,0.04134129536058796,0.22727272727272727,0.0,0.0,0.04134129536058796,0.9095084979329352,0.20670647680293983,0.08268259072117592,1.157556270096463,0.04134129536058796,1.240238860817639,41.13458888378503,3.720716582452917,0.1240238860817639,0.08268259072117592,0.3307303628847037,0.0,0.08268259072117592,1.6949931097841067,3.472668810289389,1.6123105190629305,0.3307303628847037,1.9016995865870463,CIV,Midfielder,Ligue 1,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__18/19,15000000,21,2018,28,2466,88.07142857142857,7.07,79.6,49.8,9.1,0.145985401459854,0.16216216216216217,0.02702702702702703,0.0364963503649635,0.10948905109489052,1.3503649635036497,0.21897810218978103,0.072992700729927,0.7299270072992701,0.10948905109489052,1.8248175182481752,44.01459854014598,4.014598540145985,0.0364963503649635,0.25547445255474455,0.25547445255474455,0.0,0.0364963503649635,1.1313868613138687,3.7226277372262775,1.0583941605839415,0.21897810218978103,1.4233576642335766,CIV,Midfielder,Ligue 1,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__17/18,10000000,20,2017,22,1769,80.4090909090909,6.93,75.5,51.6,13.3,0.15262860373092144,0.2608695652173913,0.043478260869565216,0.05087620124364047,0.10175240248728094,1.170152628603731,0.30525720746184287,0.0,0.966647823629169,0.10175240248728094,1.628038439796495,35.20633126059921,4.171848501978519,0.10175240248728094,0.30525720746184287,0.30525720746184287,0.0,0.0,2.1876766534765406,3.968343697003957,1.2719050310910118,0.15262860373092144,1.5771622385528548,CIV,Midfielder,Ligue 1,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__16/17,400000,19,2016,5,262,52.4,7.18,69.7,33.3,,0.0,0.5,0.0,0.0,0.0,0.6870229007633588,0.3435114503816794,0.0,0.3435114503816794,0.0,1.3740458015267176,26.106870229007633,1.717557251908397,0.0,0.3435114503816794,0.3435114503816794,0.0,0.0,2.0610687022900764,7.213740458015267,2.7480916030534353,0.0,1.3740458015267176,CIV,Midfielder,Ligue 1,Domestic leagues
Ibrahim Sangare,Ibrahim Sangare__22/23,35000000,25,2022,4,378,94.5,7.23,77.4,40.9,,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.0,0.7142857142857143,0.23809523809523808,0.0,0.23809523809523808,0.0,1.4285714285714286,40.0,2.142857142857143,0.0,0.0,0.23809523809523808,0.0,0.0,0.9523809523809523,4.523809523809524,1.1904761904761905,0.0,0.7142857142857143,CIV,Midfielder,UEFA Champions League,International competitions
Ibrahim Sangare,Ibrahim Sangare__21/22,32000000,24,2021,6,540,90.0,7.2,85.9,47.8,,0.0,0.4,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,1.1666666666666667,0.0,1.0,62.0,1.8333333333333333,,0.5,0.0,0.0,0.0,1.3333333333333333,3.3333333333333335,2.3333333333333335,0.16666666666666666,2.1666666666666665,CIV,Midfielder,UEFA Champions League,International competitions
Ibrahim Sangare,Ibrahim Sangare__22/23,35000000,25,2022,6,513,85.5,7.33,84.2,56.5,,0.3508771929824561,0.4,0.2,0.17543859649122806,0.17543859649122806,0.8771929824561403,0.3508771929824561,0.0,1.0526315789473684,0.0,1.2280701754385965,38.421052631578945,2.280701754385965,,0.17543859649122806,0.0,0.0,0.0,1.2280701754385965,3.8596491228070176,0.8771929824561403,0.0,0.7017543859649122,CIV,Midfielder,UEFA Europa League,International competitions
Ibrahim Sangare,Ibrahim Sangare__21/22,32000000,24,2021,4,343,85.75,6.98,83.7,47.4,,0.26239067055393583,0.3333333333333333,0.3333333333333333,0.26239067055393583,0.0,0.7871720116618076,0.26239067055393583,0.0,0.7871720116618076,0.0,1.3119533527696794,56.41399416909621,2.361516034985423,,0.5247813411078717,0.5247813411078717,0.5247813411078717,0.0,0.7871720116618076,3.673469387755102,1.836734693877551,0.0,1.5743440233236152,CIV,Midfielder,UEFA Europa League,International competitions
Ibrahim Sangare,Ibrahim Sangare__20/21,9500000,23,2020,7,558,79.71428571428571,7.03,82.6,55.2,,0.16129032258064516,0.0,0.0,0.0,0.16129032258064516,0.4838709677419355,0.0,0.0,0.6451612903225806,0.16129032258064516,1.6129032258064515,51.12903225806452,2.5806451612903225,0.0,0.16129032258064516,0.4838709677419355,0.0,0.0,1.935483870967742,3.225806451612903,2.2580645161290325,0.16129032258064516,2.903225806451613,CIV,Midfielder,UEFA Europa League,International competitions
Ibrahim Sangare,Ibrahim Sangare__21/22,32000000,24,2021,5,443,88.6,7.22,85.3,72.4,,0.0,0.0,0.0,0.0,0.0,0.6094808126410836,0.0,0.0,0.6094808126410836,0.20316027088036118,2.234762979683973,56.681715575620764,4.266365688487585,,0.40632054176072235,0.0,0.0,0.0,1.0158013544018059,3.250564334085779,1.8284424379232507,0.20316027088036118,1.0158013544018059,CIV,Midfielder,UEFA Conference League,International competitions
Iliman Ndiaye,Iliman Ndiaye__24/25,22000000,24,2024,33,2440,73.93939393939394,7.04,84.9,68.2,26.3,0.3319672131147541,0.4864864864864865,0.24324324324324326,0.3319672131147541,0.0,1.3647540983606556,0.6639344262295082,0.11065573770491803,0.6639344262295082,0.11065573770491803,2.5081967213114753,21.651639344262296,0.5532786885245902,0.36885245901639346,0.2581967213114754,0.11065573770491803,0.0,0.036885245901639344,0.9959016393442623,1.9549180327868851,0.7377049180327869,0.36885245901639346,0.29508196721311475,SEN,Midfielder,Premier League,Domestic leagues
Iliman Ndiaye,Iliman Ndiaye__23/24,18000000,23,2023,30,1625,54.166666666666664,6.9,85.1,41.7,16.7,0.3323076923076923,0.2571428571428571,0.08571428571428572,0.16615384615384615,0.16615384615384615,1.9384615384615385,0.49846153846153846,0.27692307692307694,1.2184615384615385,0.22153846153846155,2.436923076923077,25.532307692307693,0.27692307692307694,0.16615384615384615,0.0,0.0,0.055384615384615386,0.0,0.9969230769230769,1.1630769230769231,0.3323076923076923,0.6092307692307692,0.38769230769230767,SEN,Midfielder,Ligue 1,Domestic leagues
Iliman Ndiaye,Iliman Ndiaye__22/23,7000000,22,2022,46,3715,80.76086956521739,7.11,82.3,48.0,6.3,0.5814266487213997,0.44285714285714284,0.2,0.3391655450874832,0.24226110363391656,1.695827725437416,0.7510094212651414,0.24226110363391656,1.2355316285329745,0.24226110363391656,2.7133243606998656,20.66487213997308,0.29071332436069985,0.024226110363391656,0.19380888290713325,0.14535666218034993,0.0,0.0,0.5329744279946165,1.695827725437416,0.5087483176312247,0.4845222072678331,0.4360699865410498,SEN,Midfielder,Championship,Domestic leagues
Iliman Ndiaye,Iliman Ndiaye__21/22,700000,21,2021,32,2055,64.21875,6.75,81.2,33.3,16.7,0.39416058394160586,0.47619047619047616,0.16666666666666666,0.30656934306569344,0.08759124087591241,1.8394160583941606,0.8759124087591241,0.39416058394160586,1.051094890510949,0.0,1.927007299270073,26.89051094890511,0.21897810218978103,0.08759124087591241,0.0,0.17518248175182483,0.0,0.0,0.8321167883211679,2.3649635036496353,0.35036496350364965,0.6131386861313869,0.6131386861313869,SEN,Midfielder,Championship,Domestic leagues
Iliman Ndiaye,Iliman Ndiaye__23/24,18000000,23,2023,14,714,51.0,6.73,84.3,83.3,20.0,0.12605042016806722,0.3125,0.0625,0.12605042016806722,0.0,2.0168067226890756,0.6302521008403361,0.5042016806722689,0.37815126050420167,0.0,2.773109243697479,21.680672268907564,0.6302521008403361,0.12605042016806722,0.0,0.0,0.0,0.0,0.7563025210084033,0.7563025210084033,0.12605042016806722,0.37815126050420167,0.25210084033613445,SEN,Midfielder,UEFA Europa League,International competitions
Iliman Ndiaye,Iliman Ndiaye__23/24,18000000,23,2023,2,143,71.5,6.9,63.6,100.0,,0.0,0.3333333333333333,0.0,0.0,0.0,1.8881118881118881,0.6293706293706294,0.0,0.6293706293706294,0.0,4.405594405594406,13.216783216783217,1.2587412587412588,0.0,0.0,0.6293706293706294,0.0,0.0,0.6293706293706294,0.6293706293706294,0.0,0.6293706293706294,0.6293706293706294,SEN,Midfielder,UEFA Champions League,International competitions
Ismaila Sarr,Ismaila Sarr__21/22,27000000,23,2021,22,1864,84.72727272727273,6.77,77.5,63.2,14.8,0.33798283261802575,0.425,0.125,0.24141630901287553,0.09656652360515021,1.9313304721030042,0.8208154506437768,0.19313304721030042,1.0139484978540771,0.24141630901287553,1.6416309012875536,15.450643776824034,0.5793991416309013,0.434549356223176,0.048283261802575105,0.09656652360515021,0.0,0.0,0.6759656652360515,0.5793991416309013,0.434549356223176,0.24141630901287553,0.48283261802575106,SEN,Forward,Premier League,Domestic leagues
Ismaila Sarr,Ismaila Sarr__19/20,27000000,21,2019,28,2028,72.42857142857143,6.66,81.5,88.9,18.2,0.3994082840236686,0.29545454545454547,0.11363636363636363,0.22189349112426035,0.17751479289940827,1.952662721893491,0.5769230769230769,0.26627218934911245,1.1094674556213018,0.3994082840236686,2.0857988165680474,17.79585798816568,0.35502958579881655,0.7988165680473372,0.08875739644970414,0.04437869822485207,0.0,0.0,0.7988165680473372,0.4881656804733728,0.7988165680473372,0.621301775147929,0.8431952662721893,SEN,Forward,Premier League,Domestic leagues
Ismaila Sarr,Ismaila Sarr__23/24,20000000,25,2023,23,1448,62.95652173913044,7.04,80.9,25.0,15.8,0.4350828729281768,0.4,0.12,0.18646408839779005,0.24861878453038674,1.5538674033149171,0.6215469613259669,0.18646408839779005,1.2430939226519337,0.24861878453038674,0.8701657458563536,22.12707182320442,0.24861878453038674,0.3729281767955801,0.0,0.062154696132596686,0.0,0.0,0.6837016574585635,0.8701657458563536,0.8080110497237569,0.31077348066298344,1.367403314917127,SEN,Forward,Ligue 1,Domestic leagues
Ismaila Sarr,Ismaila Sarr__18/19,20000000,20,2018,35,2794,79.82857142857142,6.89,76.5,39.1,26.1,0.4509663564781675,0.3888888888888889,0.14814814814814814,0.25769506084466715,0.19327129563350035,1.7394416607015033,0.6764495347172512,0.06442376521116679,1.2562634216177524,0.3543307086614173,1.9971367215461704,17.072297780959197,0.28990694345025053,0.3865425912670007,0.28990694345025053,0.19327129563350035,0.0,0.0,0.5476020042949177,1.1596277738010021,0.4831782390837509,0.3543307086614173,0.740873299928418,SEN,Forward,Ligue 1,Domestic leagues
Ismaila Sarr,Ismaila Sarr__17/18,14000000,19,2017,24,1864,77.66666666666667,6.83,79.7,37.5,14.3,0.38626609442060084,0.36585365853658536,0.12195121951219512,0.24141630901287553,0.14484978540772533,1.9796137339055795,0.7242489270386266,0.24141630901287553,0.869098712446352,0.28969957081545067,3.0901287553648067,15.49892703862661,0.14484978540772533,0.24141630901287553,0.14484978540772533,0.09656652360515021,0.0,0.048283261802575105,1.0622317596566524,0.9656652360515021,0.434549356223176,0.5793991416309013,0.5311158798283262,SEN,Forward,Ligue 1,Domestic leagues
Ismaila Sarr,Ismaila Sarr__16/17,1500000,18,2016,31,1939,62.54838709677419,6.56,69.5,43.5,11.3,0.2784940691077875,0.39285714285714285,0.17857142857142858,0.23207839092315627,0.04641567818463126,1.2996389891696751,0.5105724600309438,0.09283135636926251,1.11397627643115,0.23207839092315627,2.4600309437854566,14.156781846312532,0.46415678184631254,0.37132542547705005,0.13924703455389376,0.09283135636926251,0.0,0.0,0.9283135636926251,1.2068076328004125,1.1603919546157813,0.23207839092315627,1.1603919546157813,SEN,Forward,Ligue 1,Domestic leagues
Ismaila Sarr,Ismaila Sarr__22/23,22000000,24,2022,39,3175,81.41025641025641,6.81,79.1,52.0,21.4,0.4818897637795276,0.37037037037037035,0.12345679012345678,0.28346456692913385,0.1984251968503937,2.296062992125984,0.8503937007874016,0.36850393700787404,1.020472440944882,0.1984251968503937,1.5023622047244094,17.461417322834645,0.36850393700787404,0.4251968503937008,0.05669291338582677,0.0,0.0,0.0,0.45354330708661417,0.4818897637795276,0.4251968503937008,0.6519685039370079,0.7086614173228346,SEN,Forward,Championship,Domestic leagues
Ismaila Sarr,Ismaila Sarr__20/21,20000000,22,2020,39,3462,88.76923076923077,7.21,78.9,68.1,11.3,0.44194107452339687,0.37209302325581395,0.1511627906976744,0.3379549393414211,0.10398613518197573,2.235701906412478,0.8318890814558059,0.10398613518197573,1.117850953206239,0.28596187175043325,1.8977469670710572,20.823223570190642,0.8318890814558059,0.44194107452339687,0.389948006932409,0.12998266897746968,0.0,0.0,0.5719237435008665,0.8838821490467937,0.5459272097053726,0.5459272097053726,0.6499133448873483,SEN,Forward,Championship,Domestic leagues
Ismaila Sarr,Ismaila Sarr__23/24,20000000,25,2023,10,433,43.3,6.94,80.5,75.0,,0.41570438799076215,0.5833333333333334,0.16666666666666666,0.41570438799076215,0.0,2.4942263279445727,1.4549653579676673,0.6235565819861432,1.0392609699769053,0.0,1.2471131639722863,18.914549653579677,0.6235565819861432,0.0,0.20785219399538107,0.8314087759815243,0.0,0.0,0.20785219399538107,1.0392609699769053,0.20785219399538107,0.41570438799076215,1.8706697459584296,SEN,Forward,UEFA Europa League,International competitions
Ismaila Sarr,Ismaila Sarr__18/19,20000000,20,2018,9,734,81.55555555555556,7.1,78.6,100.0,,0.7356948228882834,0.42857142857142855,0.19047619047619047,0.4904632152588556,0.2452316076294278,2.5749318801089918,1.103542234332425,0.2452316076294278,1.8392370572207084,0.1226158038147139,1.5940054495912805,18.024523160762943,0.2452316076294278,0.0,0.1226158038147139,0.1226158038147139,0.0,0.0,0.1226158038147139,0.4904632152588556,0.2452316076294278,0.9809264305177112,0.4904632152588556,SEN,Forward,UEFA Europa League,International competitions
Ismaila Sarr,Ismaila Sarr__23/24,20000000,25,2023,2,195,97.5,7.3,68.3,100.0,,0.46153846153846156,1.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,0.46153846153846156,0.46153846153846156,1.8461538461538463,12.923076923076923,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.9230769230769231,0.0,,SEN,Forward,UEFA Champions League,International competitions
Joe Aribo,Joe Aribo__21/22,10000000,25,2021,34,2695,79.26470588235294,7.07,82.1,44.7,13.0,0.43413729128014844,0.32727272727272727,0.14545454545454545,0.26716141001855287,0.16697588126159554,1.836734693877551,0.601113172541744,0.10018552875695733,2.037105751391466,0.300556586270872,1.6029684601113172,37.4025974025974,0.5677179962894249,0.10018552875695733,0.300556586270872,0.16697588126159554,0.0,0.0,0.7012987012987013,1.7699443413729128,0.5009276437847866,0.7346938775510204,2.3376623376623376,NGR,Midfielder,Scottish Premiership,Domestic leagues
Joe Aribo,Joe Aribo__20/21,6500000,24,2020,31,2275,73.38709677419355,7.13,84.2,39.0,9.1,0.4351648351648352,0.3958333333333333,0.14583333333333334,0.27692307692307694,0.15824175824175823,1.8989010989010988,0.7516483516483516,0.07912087912087912,1.4637362637362636,0.27692307692307694,2.3736263736263736,43.3978021978022,0.6329670329670329,0.07912087912087912,0.31648351648351647,0.0,0.0,0.0,0.7120879120879121,1.7802197802197801,1.1472527472527472,0.7912087912087912,1.7406593406593407,NGR,Midfielder,Scottish Premiership,Domestic leagues
Joe Aribo,Joe Aribo__19/20,1000000,23,2019,24,1914,79.75,7.05,85.4,50.0,4.5,0.4231974921630094,0.29411764705882354,0.08823529411764706,0.14106583072100312,0.28213166144200624,1.598746081504702,0.4702194357366771,0.23510971786833856,1.9278996865203761,0.18808777429467086,2.8683385579937304,38.41692789968652,0.5172413793103449,0.047021943573667714,0.329153605015674,0.047021943573667714,0.0,0.0,0.8463949843260188,1.2225705329153604,0.7523510971786834,0.5172413793103449,2.1630094043887147,NGR,Midfielder,Scottish Premiership,Domestic leagues
Joe Aribo,Joe Aribo__21/22,10000000,25,2021,15,1111,74.06666666666666,6.97,77.8,,25.0,0.324032403240324,0.11538461538461539,0.038461538461538464,0.081008100810081,0.24302430243024303,2.106210621062106,0.24302430243024303,0.24302430243024303,1.8631863186318631,0.5670567056705671,1.8631863186318631,27.299729972997298,0.0,0.081008100810081,0.081008100810081,0.24302430243024303,0.0,0.0,0.648064806480648,1.6201620162016201,0.9720972097209721,0.8910891089108911,2.6732673267326734,NGR,Midfielder,UEFA Europa League,International competitions
Joe Aribo,Joe Aribo__20/21,6500000,24,2020,9,565,62.77777777777778,6.54,82.5,40.0,,0.1592920353982301,0.16666666666666666,0.16666666666666666,0.1592920353982301,0.0,0.9557522123893806,0.1592920353982301,0.3185840707964602,1.4336283185840708,0.0,1.1150442477876106,26.283185840707965,0.3185840707964602,0.0,0.1592920353982301,0.1592920353982301,0.0,0.0,0.9557522123893806,1.4336283185840708,0.4778761061946903,0.1592920353982301,0.9557522123893806,NGR,Midfielder,UEFA Europa League,International competitions
Joe Aribo,Joe Aribo__19/20,1000000,23,2019,8,321,40.125,6.76,70.9,25.0,33.3,0.2803738317757009,0.16666666666666666,0.16666666666666666,0.2803738317757009,0.0,1.6822429906542056,0.2803738317757009,0.0,0.8411214953271028,0.2803738317757009,3.0841121495327104,21.869158878504674,0.2803738317757009,0.2803738317757009,0.0,0.2803738317757009,0.0,0.0,0.8411214953271028,1.9626168224299065,0.5607476635514018,0.5607476635514018,2.2429906542056073,NGR,Midfielder,UEFA Europa League,International competitions
Jordan Ayew,Jordan Ayew__16/17,7500000,25,2016,14,863,61.642857142857146,6.7,83.8,80.0,26.3,0.4171494785631518,0.5,0.08333333333333333,0.10428736964078796,0.3128621089223638,1.2514484356894553,0.6257242178447276,0.0,0.6257242178447276,0.2085747392815759,2.190034762456547,20.96176129779838,0.4171494785631518,0.5214368482039398,0.4171494785631518,0.10428736964078796,0.0,0.0,1.1471610660486675,1.4600231749710313,0.7300115874855156,0.2085747392815759,0.7300115874855156,GHA,Forward,Premier League,Domestic leagues
Jordan Ayew,Jordan Ayew__15/16,7500000,24,2015,30,2352,78.4,6.73,80.9,55.2,14.0,0.26785714285714285,0.3559322033898305,0.11864406779661017,0.26785714285714285,0.0,2.25765306122449,0.8035714285714286,0.03826530612244898,0.6887755102040817,0.15306122448979592,2.8698979591836733,24.757653061224488,0.6122448979591837,0.22959183673469388,0.11479591836734694,0.22959183673469388,0.03826530612244898,0.0,0.8418367346938775,1.530612244897959,0.8801020408163265,0.8035714285714286,2.3341836734693877,GHA,Forward,Premier League,Domestic leagues
Jordan Ayew,Jordan Ayew__16/17,7500000,25,2016,21,1528,72.76190476190476,7.07,84.8,57.5,29.1,0.35340314136125656,0.22916666666666666,0.041666666666666664,0.11780104712041885,0.2356020942408377,2.8272251308900525,0.6479057591623036,0.058900523560209424,1.7670157068062826,0.29450261780104714,2.886125654450262,27.918848167539267,1.3547120418848169,1.4725130890052356,0.17670157068062828,0.29450261780104714,0.0,0.0,1.236910994764398,2.532722513089005,1.649214659685864,0.8835078534031413,0.5301047120418848,GHA,Forward,Championship,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__24/25,13000000,22,2024,26,1427,54.88461538461539,6.61,83.8,53.8,30.8,0.12613875262789068,0.27586206896551724,0.034482758620689655,0.06306937631394534,0.06306937631394534,1.829011913104415,0.5045550105115627,0.12613875262789068,0.6306937631394534,0.18920812894183603,2.459705676243868,17.34407848633497,0.4414856341976174,0.5045550105115627,0.0,0.12613875262789068,0.0,0.0,0.3153468815697267,1.3875262789067975,0.37841625788367206,0.8199018920812894,0.8199018920812894,GHA,Forward,Premier League,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__22/23,22000000,20,2022,18,967,53.72222222222222,6.71,76.2,52.6,11.1,0.2792140641158221,0.2916666666666667,0.08333333333333333,0.18614270941054809,0.09307135470527404,2.233712512926577,0.6514994829369183,0.09307135470527404,1.3029989658738366,0.18614270941054809,3.3505687693898656,17.311271975180972,0.9307135470527405,0.18614270941054809,0.0,0.09307135470527404,0.0,0.0,0.9307135470527405,1.3960703205791107,0.5584281282316442,0.4653567735263702,0.4653567735263702,GHA,Forward,Premier League,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__23/24,22000000,21,2023,25,969,38.76,6.86,87.5,73.3,20.7,0.2786377708978328,0.4444444444444444,0.0,0.0,0.2786377708978328,1.671826625386997,0.7430340557275542,0.18575851393188855,1.4860681114551084,0.2786377708978328,5.108359133126935,30.0,1.021671826625387,0.5572755417956656,0.0,0.3715170278637771,0.09287925696594428,0.09287925696594428,0.5572755417956656,1.1145510835913313,0.5572755417956656,0.46439628482972134,0.09287925696594428,GHA,Forward,Championship,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__22/23,18000000,20,2022,14,331,23.642857142857142,6.63,85.7,55.6,40.0,0.2719033232628399,0.3076923076923077,0.07692307692307693,0.2719033232628399,0.0,3.5347432024169185,1.0876132930513596,0.8157099697885196,1.6314199395770392,0.5438066465256798,4.078549848942598,32.62839879154078,1.3595166163141994,1.0876132930513596,0.0,0.2719033232628399,0.0,0.0,1.0876132930513596,1.6314199395770392,1.0876132930513596,1.0876132930513596,1.0876132930513596,GHA,Forward,Ligue 1,Domestic leagues
Kamaldeen Sulemana,Kamaldeen Sulemana__21/22,20000000,19,2021,20,1016,50.8,6.95,80.3,78.1,28.6,0.531496062992126,0.3076923076923077,0.15384615384615385,0.3543307086614173,0.17716535433070865,2.3031496062992125,0.7086614173228346,0.17716535433070865,1.9488188976377954,0.265748031496063,4.783464566929134,22.765748031496063,2.2145669291338583,0.7086614173228346,0.08858267716535433,0.265748031496063,0.0,0.0,0.6200787401574803,2.0374015748031495,0.3543307086614173,0.6200787401574803,0.44291338582677164,GHA,Forward,Ligue 1,Domestic leagues
